icscode,nlc,station_name,journey_time_orig,journey_time_dest,ml_orig,ml_dest,ml_ics_orig,ml_ics_dest,ml_orig_station_name,ml_dest_station_name,lng,lat,duration_change
90006875,2771,Stockport,157,141,Euston,Euston,1000077,1000077,Euston,Euston,-2.16390987886,53.4040524908,-16
90004881,2158,Mouldsworth,188,173,Euston,Euston,1000077,1000077,Euston,Euston,-2.73486122791,53.2326866977,-15
90002900,1114,Smethwick Galton Bridge,143,127,Euston,Euston,1000077,1000077,Euston,Euston,-1.982086968,52.5022739676,-16
90004021,1857,Kettering,92,83,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-0.731733653572,52.3932135334,-9
90003080,1965,Grange-Over-Sands,232,217,Euston,Euston,1000077,1000077,Euston,Euston,-2.90403325001,54.1949468831,-15
90004879,1537,Millbrook (Bedfordshire),108,110,Other,St Pancras,90000519,1001276,Bedford Midland,St.Pancras,-0.531874451609,52.0555330288,2
90003628,2399,Hoscar,216,200,Euston,Euston,1000077,1000077,Euston,Euston,-2.80533932779,53.5983895755,-16
90006080,2734,Ramsgreave & Wilpshire,247,232,Euston,Euston,1000077,1000077,Euston,Euston,-2.47880069426,53.7782437753,-15
90006064,2106,Ribblehead,273,264,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-2.3610051689,54.2053933827,-9
90002719,3862,Fernhill,255,249,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-3.39682533735,51.6865719872,-6
90004892,1997,Millom,410,394,Euston,Euston,1000077,1000077,Euston,Euston,-3.27010827803,54.2115061821,-16
90002360,1691,Duffield,148,139,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.48430264058,52.9872052411,-9
90003249,2585,Hag Fold,187,171,Euston,Euston,1000077,1000077,Euston,Euston,-2.49202510654,53.5333947238,-16
90007072,2800,Swinton (Greater Manchester),206,190,Euston,Euston,1000077,1000077,Euston,Euston,-2.336680494,53.5152913562,-16
90002602,2292,Earlestown,213,197,Euston,Euston,1000077,1000077,Euston,Euston,-2.64142678209,53.4510700209,-16
1001049,1442,Carpenders Park,79,61,Other,Other,1000315,1000271,,Willesden Junction,-0.386200315608,51.628317086,-18
90002615,2128,Eastham Rake,197,182,Euston,Euston,1000077,1000077,Euston,Euston,-2.98047341523,53.3075961128,-15
90007823,1056,Wilnecote,143,128,Euston,Euston,1000077,1000077,Euston,Euston,-1.68030485743,52.6107565366,-15
90004827,1728,Mansfield Woodhouse,189,183,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.20273502385,53.1641515857,-6
90006782,1977,Staveley (Cumbria),243,228,Euston,Euston,1000077,1000077,Euston,Euston,-2.8205601627,54.3757441985,-15
90001962,3107,Culham,130,128,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-1.23630917659,51.6530619139,-2
90005402,8668,Newtonmore,452,444,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-4.11899006118,57.0599549146,-8
90000404,2690,Bare Lane,242,227,Euston,Euston,1000077,1000077,Euston,Euston,-2.83373201071,54.0832421506,-15
90006033,3247,Redland,200,198,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-2.59725670472,51.468753731,-2
90001310,2451,Colwyn Bay,223,208,Euston,Euston,1000077,1000077,Euston,Euston,-3.72453482919,53.2968194783,-15
90006918,2159,Stanlow & Thornton,190,174,Euston,Euston,1000077,1000077,Euston,Euston,-2.83854844863,53.2832846328,-16
90002400,2766,Dove Holes,207,189,Euston,Euston,1000077,1000077,Euston,Euston,-1.89042733217,53.2998022101,-18
90005464,2247,Orrell Park,219,204,Euston,Euston,1000077,1000077,Euston,Euston,,,-15
90005464,2131,Rice Lane,219,204,Euston,Euston,1000077,1000077,Euston,Euston,-2.95309409494,53.4628322965,-15
90000251,3003,Ascott-Under-Wychwood,162,158,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-1.56498351148,51.8671986908,-4
90004658,2058,Langwathby,292,277,Euston,Euston,1000077,1000077,Euston,Euston,-2.66871302694,54.6982824316,-15
90000090,2125,Aintree,221,206,Euston,Euston,1000077,1000077,Euston,Euston,-2.95592187685,53.474719882,-15
90004303,1133,Lea Hall,122,106,Euston,Euston,1000077,1000077,Euston,Euston,-1.78600943048,52.4811356888,-16
90000420,1954,Barrow-In-Furness,267,252,Euston,Euston,1000077,1000077,Euston,Euston,-3.22695304694,54.1187024639,-15
90004300,1534,Leagrave,57,60,Other,Other,1001067,1001330,City Thameslink,Brondesbury,-0.460094809351,51.9053579919,3
90008170,3392,Yatton,179,177,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-2.83125637114,51.3886048254,-2
90004434,4247,Llandybie,322,401,Paddington,Euston,1001221,1000077,Paddington,Euston,-4.0027819679,51.8195198456,79
90001401,3267,Chippenham,119,118,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-2.1136673591,51.4628026623,-1
90002829,2780,Fairfield,198,182,Euston,Euston,1000077,1000077,Euston,Euston,-2.14865222967,53.4712615934,-16
90004621,3635,Ludlow,235,232,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-2.71672428753,52.3708690084,-3
90002992,2454,Glan Conwy,268,251,Euston,Euston,1000077,1000077,Euston,Euston,-3.79898090989,53.2687044987,-17
90006357,3061,Seer Green,65,61,Other,Euston,1000145,1000077,Marylebone,Euston,-0.606963331252,51.609473254,-4
90005471,2259,Orrell,227,211,Euston,Euston,1000077,1000077,Euston,Euston,-2.70131920916,53.530911781,-16
90002915,2397,Gathurst,199,183,Euston,Euston,1000077,1000077,Euston,Euston,-2.69371757075,53.5596295508,-16
90005863,2521,Prestatyn,207,192,Euston,Euston,1000077,1000077,Euston,Euston,-3.40713169433,53.3364959954,-15
90002053,2306,Delamere,193,178,Euston,Euston,1000077,1000077,Euston,Euston,-2.66551736147,53.2291390327,-15
90004856,4469,Minffordd,397,382,Euston,Euston,1000077,1000077,Euston,Euston,-4.08581535874,52.9267895141,-15
90004260,2669,Layton,204,188,Euston,Euston,1000077,1000077,Euston,Euston,-3.03151191816,53.8353431215,-16
90004185,1966,Kents Bank,236,221,Euston,Euston,1000077,1000077,Euston,Euston,-2.92591038322,54.1725360136,-15
90005202,2358,New Lane,223,207,Euston,Euston,1000077,1000077,Euston,Euston,-2.86810393231,53.6121524736,-16
90005111,9632,Mosspark,338,321,Euston,Euston,1000077,1000077,Euston,Euston,-4.3489496013,55.8411299508,-17
90002745,2026,Flimby,334,317,Euston,Euston,1000077,1000077,Euston,Euston,-3.5207010839,54.6907195084,-17
90001276,2118,Carlisle,242,227,Euston,Euston,1000077,1000077,Euston,Euston,-2.93114031796,54.8895876455,-15
90007194,2264,Thatto Heath,229,213,Euston,Euston,1000077,1000077,Euston,Euston,-2.76125346029,53.4364338262,-16
1001187,1536,Luton,52,58,Other,St Pancras,1001067,1001276,City Thameslink,St.Pancras,-0.410598333973,51.882670351,6
90003391,2149,Helsby,173,157,Euston,Euston,1000077,1000077,Euston,Euston,-2.77174840607,53.2761400805,-16
90007503,2440,Valley,268,251,Euston,Euston,1000077,1000077,Euston,Euston,-4.56350780777,53.2811000003,-17
90000128,1805,Alfreton,174,168,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.36857275493,53.1006488783,-6
90006625,2660,Smithy Bridge,249,233,Euston,Euston,1000077,1000077,Euston,Euston,-2.11451525035,53.6330892265,-16
90000366,2187,Bache,186,171,Euston,Euston,1000077,1000077,Euston,Euston,-2.88901103423,53.206916196,-15
90002443,2824,Edale,215,208,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.81663238611,53.3635313451,-7
90002326,1994,Drigg,384,368,Euston,Euston,1000077,1000077,Euston,Euston,-3.44487652986,54.3769852911,-16
90003331,2428,Hawarden,256,241,Euston,Euston,1000077,1000077,Euston,Euston,-3.0313966228,53.1849134049,-15
90005486,3115,Oxford,107,106,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-1.27270885052,51.7540405911,-1
90002743,5522,Fleet,69,67,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-0.831113592244,51.2903664188,-2
90002827,3344,Freshford,178,176,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-2.30144088246,51.3422965881,-2
90005854,2198,Port Sunlight,206,191,Euston,Euston,1000077,1000077,Euston,Euston,-2.99953842078,53.3495515719,-15
90002324,8057,Driffield,252,243,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.434617402591,54.0007619207,-9
90000670,2785,Belle Vue,190,174,Euston,Euston,1000077,1000077,Euston,Euston,-2.17911575367,53.4610627797,-16
90007551,2612,Walkden,211,195,Euston,Euston,1000077,1000077,Euston,Euston,-2.39413791231,53.5201851056,-16
90006070,1538,Ridgmont,106,89,Euston,Euston,1000077,1000077,Euston,Euston,-0.595501265196,52.0265023484,-17
90004350,1947,Leicester,98,89,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.12386306815,52.6318625734,-9
90005035,2151,Moreton (Merseyside),225,210,Euston,Euston,1000077,1000077,Euston,Euston,,,-15
90005035,2237,Leasowe,225,210,Euston,Euston,1000077,1000077,Euston,Euston,-3.1128932988,53.4075164009,-15
90002366,9906,Duke Street,364,348,Euston,Euston,1000077,1000077,Euston,Euston,-4.21276910175,55.859158891,-16
90006384,2107,Settle,257,248,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-2.28255135487,54.0652186071,-9
90003417,2138,Heswall,216,201,Euston,Euston,1000077,1000077,Euston,Euston,-3.07415645621,53.3298462039,-15
90001379,2762,Chapel-En-Le-Frith,204,188,Euston,Euston,1000077,1000077,Euston,Euston,-1.91891214207,53.3124090936,-16
90000390,2471,Bangor (Gwynedd),252,237,Euston,Euston,1000077,1000077,Euston,Euston,-4.13424912757,53.222624852,-15
90007865,2040,Workington,338,321,Euston,Euston,1000077,1000077,Euston,Euston,-3.5628314651,54.6424583762,-17
90003603,2193,Hooton,195,180,Euston,Euston,1000077,1000077,Euston,Euston,-2.97335106727,53.291384225,-15
90001066,2045,Braystones,380,363,Euston,Euston,1000077,1000077,Euston,Euston,-3.5422437664,54.4402249478,-17
90002346,9993,Drumry,371,355,Euston,Euston,1000077,1000077,Euston,Euston,-4.38557355096,55.9044176929,-16
90003794,2160,Huyton,188,172,Euston,Euston,1000077,1000077,Euston,Euston,-2.83750835175,53.4102153935,-16
90007928,1364,Wolverton,85,69,Euston,Euston,1000077,1000077,Euston,Euston,-0.803811593161,52.0610792231,-16
90002633,2080,Euxton Balshaw Lane,188,172,Euston,Euston,1000077,1000077,Euston,Euston,-2.67260615939,53.6609597979,-16
90005396,1863,Newstead,173,167,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.22076494711,53.068760415,-6
90002981,9909,High Street,378,362,Euston,Euston,1000077,1000077,Euston,Euston,-4.23990656802,55.8586677317,-16
90007577,3158,Wargrave,99,97,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-0.876885374497,51.4978103196,-2
90006115,2722,Rose Grove,239,224,Euston,Euston,1000077,1000077,Euston,Euston,-2.28378441198,53.786414266,-15
90006376,3254,Sea Mills,211,209,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-2.64930411859,51.4791770188,-2
90005181,2047,Nethertown,377,360,Euston,Euston,1000077,1000077,Euston,Euston,-3.56530996379,54.456735894,-17
90007946,1978,Windermere,230,214,Euston,Euston,1000077,1000077,Euston,Euston,-2.90215006927,54.3791613227,-16
90005102,2171,Mossley Hill,214,199,Euston,Euston,1000077,1000077,Euston,Euston,-2.91548247799,53.3773727719,-15
90007019,9959,Summerston,401,385,Euston,Euston,1000077,1000077,Euston,Euston,-4.2936396959,55.8986606384,-16
90003644,2194,Hoylake,232,217,Euston,Euston,1000077,1000077,Euston,Euston,,,-15
90003644,2253,Manor Road,232,217,Euston,Euston,1000077,1000077,Euston,Euston,-3.18009364936,53.3896568858,-15
90001083,9966,Bearsden,379,363,Euston,Euston,1000077,1000077,Euston,Euston,-4.33622390353,55.9165088987,-16
90005146,1881,Narborough,129,121,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.20259946396,52.5717809364,-8
90000496,2420,Bearley,196,180,Euston,Euston,1000077,1000077,Euston,Euston,-1.75052959298,52.245119574,-16
90005782,3055,Princes Risborough,87,85,Other,Euston,1000214,1000077,South Ruislip,Euston,-0.845217877037,51.715956569,-2
90007480,2010,Ulverston,248,233,Euston,Euston,1000077,1000077,Euston,Euston,-3.09815450171,54.1919401755,-15
90005640,3062,Pewsey,110,107,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-1.77024317602,51.3424603108,-3
90004294,1579,Lidlington,111,113,Other,St Pancras,90000519,1001276,Bedford Midland,St.Pancras,-0.557818304594,52.0425012667,2
90002457,9328,Edinburgh,289,280,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-3.18341769772,55.9522130162,-9
90006584,8179,Sleights,348,338,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.661405685571,54.4609044996,-10
90000308,2095,Aspatria,319,302,Euston,Euston,1000077,1000077,Euston,Euston,-3.33273536786,54.7591698717,-17
90000241,1963,Arnside,213,197,Euston,Euston,1000077,1000077,Euston,Euston,-2.83000776522,54.2028946049,-16
90004887,9985,Milngavie,384,368,Euston,Euston,1000077,1000077,Euston,Euston,-4.31528137649,55.9410360261,-16
90006095,9921,Rogerstone,219,216,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-3.06602899854,51.5953590348,-3
90001374,1372,Cheddington,78,63,Euston,Euston,1000077,1000077,Euston,Euston,-0.663341909813,51.8579390839,-15
90007630,7456,Southend Central,71,81,Other,Other,1000262,1001180,West Ham,Limehouse,,,10
90007630,7476,Westcliff,71,81,Other,Other,1000262,1001180,West Ham,Limehouse,0.689957279264,51.5376722257,10
90004847,9658,Milliken Park,374,358,Euston,Euston,1000077,1000077,Euston,Euston,-4.53381580781,55.8247862203,-16
90003973,9995,Jordanhill,369,353,Euston,Euston,1000077,1000077,Euston,Euston,-4.32361320122,55.8822802517,-16
90006267,1261,Sandbach,165,148,Euston,Euston,1000077,1000077,Euston,Euston,-2.39624713183,53.147505847,-17
90004177,1867,Kirkby in Ashfield,177,171,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.25322747922,53.0988577442,-6
90001164,1658,Burton-On-Trent,161,145,Euston,Euston,1000077,1000077,Euston,Euston,-1.63968737608,52.809221495,-16
90000217,9962,Ardlui,466,450,Euston,Euston,1000077,1000077,Euston,Euston,-4.72159343696,56.301067674,-16
90007707,9673,Wemyss Bay,425,409,Euston,Euston,1000077,1000077,Euston,Euston,-4.89057618267,55.8758378997,-16
90007743,1949,South Wigston,123,114,St Pancras,St Pancras,1001276,1001276,St.Pancras,St.Pancras,-1.13525411567,52.5824111653,-9
90006429,8257,Sherburn-In-Elmet,219,211,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.2329047529,53.7975563959,-8
90007450,8728,Tyndrum Lower,510,495,Euston,Euston,1000077,1000077,Euston,Euston,-4.71326520085,56.434273435,-15
90007101,8676,Tain,916,894,Other,Other,90003942,90003942,Inverness,Inverness,-4.0518044068,57.8145569613,-22
90005042,1988,Maryport,329,312,Euston,Euston,1000077,1000077,Euston,Euston,-3.50284681082,54.7092770544,-17
90007428,1783,Tutbury & Hatton,186,170,Euston,Euston,1000077,1000077,Euston,Euston,-1.68246298777,52.8634150914,-16
90005542,9775,Patterton,386,370,Euston,Euston,1000077,1000077,Euston,Euston,-4.33402089889,55.7905887871,-16
90006887,5239,St.Leonards Warrior Square,120,149,Other,Victoria,1000337,1000248,Cannon Street,Victoria,0.561116154821,50.8554051152,29
90007062,6686,Swinton (South Yorkshire),159,150,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.30328429725,53.4801112862,-9
90006605,5663,Salisbury,121,120,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-1.79819359028,51.0740128058,-1
90004046,1229,Kidsgrove,171,154,Euston,Euston,1000077,1000077,Euston,Euston,-2.24563417482,53.0860676601,-17
90003642,1563,How Wood (Hertfordshire),78,64,Euston,Euston,1000077,1000077,Euston,Euston,-0.3451522284,51.7180259878,-14
90004341,9955,Lenzie,396,396,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-4.15643872359,55.9210924762,0
1001288,5075,Swanley,57,58,Other,Victoria,1000023,1000248,Blackfriars,Victoria,0.171096297674,51.3922173356,1
90008052,2384,Warrington Bank Quay,177,160,Euston,Euston,1000077,1000077,Euston,Euston,-2.60429754803,53.386635112,-17
90008143,5278,West Worthing,131,125,Victoria,Victoria,1000248,1000248,Victoria,Victoria,-0.391481365195,50.8187361806,-6
90001898,9628,Crookston Glasgow,341,324,Euston,Euston,1000077,1000077,Euston,Euston,-4.36410829141,55.8421876225,-17
90006894,2248,St.Michaels,206,191,Euston,Euston,1000077,1000077,Euston,Euston,-2.95392541865,53.3755885035,-15
90002164,9866,Dumbarton Central,381,365,Euston,Euston,1000077,1000077,Euston,Euston,-4.56751275071,55.9459220017,-16
90004276,9156,Lochgelly,377,374,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-3.31773459885,56.1343785944,-3
90005400,9774,Newton,378,362,Euston,Euston,1000077,1000077,Euston,Euston,-4.13509100318,55.8180670425,-16
90007391,9562,Troon,387,371,Euston,Euston,1000077,1000077,Euston,Euston,-4.65560394044,55.5426232888,-16
90000210,9963,Arrochar & Tarbet,452,436,Euston,Euston,1000077,1000077,Euston,Euston,-4.7227699455,56.2039693253,-16
90001647,9747,Coatbridge Central,380,363,Euston,Euston,1000077,1000077,Euston,Euston,-4.03052547133,55.8622570634,-17
1000193,687,Rickmansworth,64,63,Other,Other,1000082,1000129,,,-0.473931651947,51.6402805015,-1
90000994,8589,Wavertree Technology Park,217,202,Euston,Euston,1000077,1000077,Euston,Euston,,,-15
90000994,2240,Broad Green,217,202,Euston,Euston,1000077,1000077,Euston,Euston,-2.89430039692,53.4067023119,-15
90006247,8561,Saltaire,198,190,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.78865876815,53.8381108076,-8
90000629,9716,Blantyre,383,367,Euston,Euston,1000077,1000077,Euston,Euston,-4.08850415528,55.7976575626,-16
90004038,9817,King's Park,397,381,Euston,Euston,1000077,1000077,Euston,Euston,-4.2506786039,55.8197350968,-16
90004176,9766,Kirkwood,399,383,Euston,Euston,1000077,1000077,Euston,Euston,-4.04681604043,55.8544829564,-16
90006778,8221,Starbeck,190,184,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.50416022626,54.0007175463,-6
90006660,5240,Stonegate,91,95,Other,Charing Cross,1001313,1000045,Waterloo (East),Charing Cross,0.363771151417,51.0200219229,4
90007933,6183,Welwyn Garden City,53,47,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-0.202849823146,51.8000116547,-6
90007469,9776,Uddingston,376,360,Euston,Euston,1000077,1000077,Euston,Euston,-4.08596539635,55.8232691128,-16
90003105,9610,Gretna Green,270,255,Euston,Euston,1000077,1000077,Euston,Euston,-3.06932078251,55.0002900589,-15
90004761,5908,Micheldever,129,126,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-1.26007552392,51.1860474421,-3
1001531,6823,Waltham Cross,55,54,Liverpool Street,Other,1000138,1001532,Shoreditch High Street,Cheshunt,,,-1
1001531,6949,Theobalds Grove,55,54,Liverpool Street,Other,1000138,1001532,Shoreditch High Street,Cheshunt,-0.0361429647913,51.6912358547,-1
90007114,2463,Tal-y-Cafn,274,257,Euston,Euston,1000077,1000077,Euston,Euston,-3.81851620902,53.2290315436,-17
90006077,9920,Risca and Pontymister,223,220,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-3.09165785126,51.6057336008,-3
90007495,2938,Urmston,228,212,Euston,Euston,1000077,1000077,Euston,Euston,-2.35643179531,53.4483058127,-16
90007378,2969,Trafford Park,218,202,Euston,Euston,1000077,1000077,Euston,Euston,-2.31259042866,53.4550352181,-16
90000683,9714,Bellshill,380,364,Euston,Euston,1000077,1000077,Euston,Euston,-4.0214628063,55.8169951132,-16
90004535,9818,Langside,373,357,Euston,Euston,1000077,1000077,Euston,Euston,-4.27700791938,55.8209129599,-16
90001919,9704,Carstairs,327,318,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-3.673881172,55.6917620447,-9
90002950,9794,Giffnock,380,364,Euston,Euston,1000077,1000077,Euston,Euston,-4.29408191774,55.8045077289,-16
90006786,2002,St.Bees,371,354,Euston,Euston,1000077,1000077,Euston,Euston,-3.59251960229,54.4920179429,-17
90001651,9762,Coatdyke,385,369,Euston,Euston,1000077,1000077,Euston,Euston,-4.00565079807,55.8648668986,-16
90003822,9618,IBM Halt,416,400,Euston,Euston,1000077,1000077,Euston,Euston,-4.82661031475,55.9295948219,-16
90007447,4357,Tygwyn,386,371,Euston,Euston,1000077,1000077,Euston,Euston,-4.07834250657,52.8934743337,-15
90007275,7462,Tilbury Town,64,72,Other,Other,1000015,1001180,Barking,Limehouse,0.358361165788,51.45991374,8
90004637,3518,Luxulyan,467,462,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-4.74741768963,50.3894031799,-5
90002906,9904,Garrowhill,377,374,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-4.1294051521,55.8556872449,-3
90005126,9608,Muirend,379,363,Euston,Euston,1000077,1000077,Euston,Euston,-4.27457135132,55.8106223731,-16
90007416,8837,Tulloch,567,551,Euston,Euston,1000077,1000077,Euston,Euston,-4.7014589842,56.88391466,-16
90004587,2307,Lostock Gralam,208,192,Euston,Euston,1000077,1000077,Euston,Euston,-2.46565617786,53.2679759003,-16
90005858,9683,Paisley Gilmour Street,375,359,Euston,Euston,1000077,1000077,Euston,Euston,-4.42309773541,55.846791645,-16
90005859,9664,Paisley St.James,382,366,Euston,Euston,1000077,1000077,Euston,Euston,-4.44305018545,55.8516098835,-16
90005073,8504,Morley,190,182,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.59189441439,53.7491161679,-8
90000228,8821,Arisaig,675,659,Euston,Euston,1000077,1000077,Euston,Euston,-5.84148777463,56.9144038609,-16
90001494,9627,Corkerhill Glasgow,336,319,Euston,Euston,1000077,1000077,Euston,Euston,-4.33426570597,55.8373201676,-17
90004243,9876,Larbert,381,378,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-3.83089978388,56.024360378,-3
90006856,8543,Streethouse,201,192,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.406027833,53.6757597051,-9
90007001,9553,Stevenston,377,361,Euston,Euston,1000077,1000077,Euston,Euston,-4.74956113738,55.6348892764,-16
1001538,5391,Upper Warlingham,74,78,Other,Victoria,1001536,1000248,Whyteleafe,Victoria,-0.0780262727267,51.3094735292,4
90004441,9916,Llanhilleth,233,230,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-3.13484784338,51.7000237849,-3
90000095,9759,Airdrie,346,338,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-3.98417110324,55.8635975504,-8
90006538,2000,Silecroft,404,388,Euston,Euston,1000077,1000077,Euston,Euston,-3.33236119094,54.2256640541,-16
90001026,9767,Burnside,393,377,Euston,Euston,1000077,1000077,Euston,Euston,-4.20269046802,55.8166048482,-16
90007858,9564,West Kilbride,419,403,Euston,Euston,1000077,1000077,Euston,Euston,-4.85094018767,55.6971161739,-16
1001293,5610,Thames Ditton,65,62,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-0.338221695232,51.3889922031,-3
90006977,9555,Stranraer,555,540,Euston,Euston,1000077,1000077,Euston,Euston,-5.02232176123,54.9054802589,-15
90006531,8808,Newcraighall,334,330,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-3.08608645891,55.9244371626,-4
90007761,9665,Whinhill,409,393,Euston,Euston,1000077,1000077,Euston,Euston,-4.74562951621,55.9380342783,-16
1001549,5608,Sunbury,78,76,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-0.415241173868,51.4186098854,-2
90006217,2291,Runcorn,171,154,Euston,Euston,1000077,1000077,Euston,Euston,-2.73813896681,53.3360393,-17
90007166,9825,Thorntonhall,409,393,Euston,Euston,1000077,1000077,Euston,Euston,-4.2515317574,55.7681759817,-16
90005644,9808,Priesthill & Darnley,349,332,Euston,Euston,1000077,1000077,Euston,Euston,-4.34559131805,55.8118941199,-17
90001229,9878,Camelon,376,373,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-3.81722339167,56.0058171544,-3
90000093,9695,Airbles,373,365,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-3.99980484546,55.7775189686,-8
90008317,9699,Llantwit Major,225,222,Paddington,Paddington,1001221,1001221,Paddington,Paddington,-3.48122660216,51.4101196827,-3
90006532,9823,Shawlands,376,360,Euston,Euston,1000077,1000077,Euston,Euston,-4.29340621134,55.8296406774,-16
90002131,9790,Dalmarnock,382,366,Euston,Euston,1000077,1000077,Euston,Euston,-4.21993130716,55.8446500244,-16
1001531,6823,Waltham Cross,55,54,Liverpool Street,Other,1000138,1001532,Shoreditch High Street,Cheshunt,,,-1
1001531,6949,Theobalds Grove,55,54,Liverpool Street,Other,1000138,1001532,Shoreditch High Street,Cheshunt,-0.0361429647913,51.6912358547,-1
90006839,7953,South Bank,224,215,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-1.17635701446,54.5838530741,-9
90004285,9655,Lochwinnoch,381,365,Euston,Euston,1000077,1000077,Euston,Euston,-4.6159355575,55.7886405349,-16
90007205,5028,Three Oaks,137,142,Other,Charing Cross,90003314,1000045,Hastings,Charing Cross,0.61309935554,50.9007078795,5
1001501,5670,Staines,64,62,Waterloo,Waterloo,1000254,1000254,Waterloo,Waterloo,-0.504392981368,51.432280557,-2
90000627,9760,Blairhill,370,367,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-4.04497162547,55.8665112761,-3
1001272,1467,Stoke Mandeville,90,87,Other,Euston,1000102,1000077,Harrow-On-The-Hill,Euston,-0.783466170592,51.7865915746,-3
90004091,7115,King's Lynn,133,125,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,0.402910698853,52.7538792701,-8
90002140,9864,Dalreoch,383,367,Euston,Euston,1000077,1000077,Euston,Euston,-4.57993927579,55.9473250872,-16
90006587,2794,Salford Crescent,195,179,Euston,Euston,1000077,1000077,Euston,Euston,-2.27923139543,53.4890044727,-16
90007329,4432,Tonfanau,327,312,Euston,Euston,1000077,1000077,Euston,Euston,-4.1236893051,52.6148890996,-15
90004009,9816,Kennishead,347,330,Euston,Euston,1000077,1000077,Euston,Euston,-4.32433497898,55.8140954252,-17
90000913,9789,Bridgeton,380,364,Euston,Euston,1000077,1000077,Euston,Euston,-4.22662236259,55.8499215111,-16
90007118,3151,Taplow,74,76,Other,Other,1000062,1000062,Ealing Broadway,Ealing Broadway,-0.682901619728,51.5229484495,2
1001572,5386,Tadworth,69,81,Other,London Bridge,1001089,1000139,East Croydon,London Bridge,-0.235867161431,51.2923088115,12
1001551,3172,Slough,68,70,Other,Euston,1000062,1000077,Ealing Broadway,Euston,-0.592074175442,51.511822542,2
90006624,6821,St.Margaret's (Hertfordshire),60,59,Liverpool Street,Other,1000138,1000236,Shoreditch High Street,Bruce Grove,0.000635251896946,51.7885870074,-1
90006578,9547,Saltcoats,379,363,Euston,Euston,1000077,1000077,Euston,Euston,-4.78282105029,55.6333298059,-16
90001023,9020,Barry Links,432,422,King's Cross,King's Cross,1001171,1001171,King's Cross,King's Cross,-2.7446367748,56.4935116521,-10
